AvenueName,time_band,대형버스,대형트럭,소형버스,소형트럭,승용차,오토바이
동막교사거리_오리공원방면,출근(07-10),0.2185097290033927,0.5609983642703186,0.26354797439254046,3.0252337905622606,95.71889205916342,0.21281808260806084
동막교사거리_오리공원방면,낮(10-17),0.2737053093515348,0.8945722073327209,0.5904973768326107,5.8956731024743565,91.19359810494187,1.1519538990668965
동막교사거리_오리공원방면,퇴근(17-20),0.5572184338959603,1.6609806190461955,0.7672961882843223,4.488063569870068,91.23992843692757,1.2865127519758837
동막교사거리_오리공원방면,저녁(20-24),1.3117429234921234,0.3747836924263209,0.6132824057885251,2.4226448252055484,93.7290977396419,1.5484484134455891
동막교사거리_오리역방면,심야(00-04),2.555336434864048,0.28553371962873003,0.12296985525343973,3.113840390457844,90.01888329665812,3.903436303137825
동막교사거리_오리역방면,새벽첫차(04-07),25.571726155383743,0.7551894711427786,2.1364282064671167,4.106097102206052,66.88732797682214,0.5432310879781698
동막교사거리_오리역방면,출근(07-10),9.493599134923956,0.3567317466961669,1.1384022005621002,2.967469951563715,85.32304560585222,0.7207513604018417
동막교사거리_오리역방면,낮(10-17),12.305348895846699,0.5596967288720369,1.3425300893344438,3.506313095044316,79.54304266924552,2.74306852165698
동막교사거리_오리역방면,퇴근(17-20),13.85272028858271,0.3261649097643164,1.254734615903308,1.591527571741544,79.58816768020121,3.3866849338069214
동막교사거리_오리역방면,저녁(20-24),15.993400232005497,0.20587672173981597,1.4847225507089683,1.2674708022209458,77.38351859985809,3.6650110934666804
미금역사거리_까치마을사거리방면,심야(00-04),1.3147207027178562,0.22786575328680175,0.3392827619917048,10.849860189624561,85.83063177038032,1.4376388219987493
미금역사거리_까치마을사거리방면,새벽첫차(04-07),6.694427766264453,0.5101586256318879,1.1272297650636245,6.9012802386163346,84.54804284247835,0.2188607619453429
미금역사거리_까치마을사거리방면,출근(07-10),4.89137653722683,0.4827855582545021,1.1859875141212475,3.859917225488868,89.26206536477204,0.3178678001365109
미금역사거리_까치마을사거리방면,낮(10-17),4.301539300799775,0.2278761926043643,1.0356553569473426,4.1353862466249165,89.14767645038171,1.1518664526418976
미금역사거리_까치마을사거리방면,퇴근(17-20),5.796488785000249,0.15436644719978881,1.4032617802449205,1.765363000256321,89.83725529953212,1.0432646877666025
미금역사거리_까치마을사거리방면,저녁(20-24),6.27829116168464,0.1521030198098973,1.1311249713177163,1.3854412204398645,89.95198759534686,1.1010520314010166
미금역사거리_미금역방면,심야(00-04),2.111551054193841,0.22934449652292654,0.05298648712771061,4.339883271559701,90.04460355035825,3.2216311402375695
미금역사거리_미금역방면,새벽첫차(04-07),20.219733403246025,0.42373645100240054,1.3315090490508532,5.712085337178531,71.84741555175042,0.46552020777177877
미금역사거리_미금역방면,출근(07-10),9.407011794724268,0.41990719315580793,0.7932358569623895,4.029568110467661,84.88023914647722,0.4700378982126553
미금역사거리_미금역방면,낮(10-17),10.543050868974335,0.5898291521535353,0.7720910357303568,4.599873958199915,81.33294870937505,2.1622062755668194
미금역사거리_미금역방면,퇴근(17-20),13.814983814677467,0.22033404369133755,1.0678149696755945,1.962190521001644,80.76919753634334,2.1654791146106214
미금역사거리_미금역방면,저녁(20-24),14.064490437019936,0.09763203455833533,1.0225826818979549,1.216292336514455,80.87848105575833,2.720521454250991
미금역사거리_정자일로방면,심야(00-04),3.1321206840213485,0.3698943470210217,0.1555386123515957,10.532621718767018,84.1842936499292,1.6255309879098137
